target_velocity,r,random_seed
[2.4338384],-58.68665995057836,5069
[2.4636364],-56.21632125219166,5069
[2.4934344],-60.89742450648812,5069
[2.5232322],-60.31802372072411,5069
[2.5530303],-62.83416316134694,5069
[2.5828283],-58.77102817871629,5069
[2.6126263],-62.208697584178374,5069
[2.6424243],-73.69035960663385,5069
[2.6722221],-75.45705597503375,5069
[2.7020202],-63.278231396233764,5069
[2.7318182],-76.34200467543285,5069
[2.7616162],-68.44160599753097,5069
[2.791414],-70.86290511224213,5069
[2.821212],-82.12288769611288,5069
[2.85101],-74.18800790470269,5069
[2.880808],-75.50360293838757,5069
[2.9106061],-75.13563804788869,5069
[2.940404],-76.68619645453117,5069
[2.970202],-80.80337333289607,5069
[3.],-76.13846870409995,5069
[2.2848485],-51.94747834556642,5069
[2.3146465],-48.716838405393815,5069
[2.3444445],-53.71838681916118,5069
[2.3742423],-57.268164109929664,5069
[2.4040403],-57.949122078066566,5069
[2.4338384],-52.535691524423626,5069
[2.4636364],-55.047262657308714,5069
[2.4934344],-54.864430193107516,5069
[2.5232322],-65.28144913174482,5069
[2.5530303],-62.94655290410623,5069
[2.5828283],-63.576619479450706,5069
[2.6126263],-64.73117729919038,5069
[2.6424243],-60.1649647785036,5069
[2.6722221],-65.80406362114346,5069
[2.7020202],-65.53373737896835,5069
[2.7318182],-64.32923452225826,5069
[2.7616162],-68.75638049295517,5069
[2.791414],-81.7179086423556,5069
[2.821212],-74.05035739385839,5069
[2.85101],-79.3866380197953,5069
[2.880808],-82.03937205974617,5069
[2.9106061],-82.31631186464925,5069
